,engineRpm,speedMps,fuelRangeM,throttlePercentage,brakePercentage,steeringPercentage,parkingBrake,highBeamSignal,drivingMode,errorCode,gearLocation,header_timestampSec,header_moduleName,signal_turnSignal,angularVelocityVrf_z,realSteeringAngle,batterySoc,cmdDrivingMode,driveMotorTorqueNm,batteryVoltage,batteryCurrent,enableButton,disableButton,batch
4838,4159,12.4943628,1,0,0,-2.61333323,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.3855069,had-canbus,TURN_LEFT,0,-19.6,100,1.0,2,552.6,7.3,False,False,4.0
4839,4164,12.4943628,1,0,0,-2.61333323,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.3955169,had-canbus,TURN_LEFT,0,-19.6,100,1.0,3,552.6,7.3,False,False,4.0
4840,4168,12.4787254,1,0,0,-2.44,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.4054868,had-canbus,TURN_LEFT,0,-18.3,100,1.0,3,552.6,7.2,False,False,4.0
4841,4171,12.4787254,1,0,0,-2.44,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.4155989,had-canbus,TURN_LEFT,0,-18.3,100,1.0,3,552.6,7.2,False,False,4.0
4842,4172,12.4630871,1,0,0,-2.44,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.425575,had-canbus,TURN_LEFT,0,-18.3,100,1.0,2,552.6,7.2,False,False,4.0
4843,4173,12.4630871,1,0,0,-2.44,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.435528,had-canbus,TURN_LEFT,0,-18.3,100,1.0,2,552.6,7.2,False,False,4.0
4844,4170,12.4630871,1,0,0,-2.44,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.445565,had-canbus,TURN_LEFT,0,-18.3,100,1.0,0,552.6,7.2,False,False,4.0
4845,4166,12.4474497,1,0,0,-2.21333337,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.455499,had-canbus,TURN_LEFT,0,-16.6,100,1.0,2,552.6,7.2,False,False,4.0
4846,4158,12.4474497,1,0,0,-2.21333337,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.465535,had-canbus,TURN_LEFT,0,-16.6,100,1.0,2,552.6,7.2,False,False,4.0
4847,4149,12.4318123,1,0,0,-2.21333337,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.475453,had-canbus,TURN_LEFT,0,-16.6,100,1.0,2,552.6,7.2,False,False,4.0
4848,4137,12.4161749,1,0,0,-2.21333337,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.485523,had-canbus,TURN_LEFT,0,-16.6,100,1.0,2,552.6,7.2,False,False,4.0
4849,4125,12.4005375,1,0,0,-2.21333337,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.495489,had-canbus,TURN_LEFT,0,-16.6,100,1.0,2,552.6,7.2,False,False,4.0
4850,4114,12.3849,1,0,0,-1.97333336,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.5055158,had-canbus,TURN_LEFT,0,-14.8,100,1.0,2,552.6,7.2,False,False,4.0
4851,4103,12.3849,1,0,0,-1.97333336,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.5155559,had-canbus,TURN_LEFT,0,-14.8,100,1.0,2,552.6,7.2,False,False,4.0
4852,4093,12.4005375,1,0,0,-1.97333336,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.525537,had-canbus,TURN_LEFT,0,-14.8,100,1.0,2,552.6,7.2,False,False,4.0
4853,4084,12.4005375,1,0,0,-1.97333336,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.535523,had-canbus,TURN_LEFT,0,-14.8,100,1.0,3,552.6,7.2,False,False,4.0
4854,4077,12.4005375,1,0,0,-1.97333336,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.5455348,had-canbus,TURN_LEFT,0,-14.8,100,1.0,3,552.6,7.2,False,False,4.0
4855,4071,12.4005375,1,0,0,-1.72,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.55548,had-canbus,TURN_LEFT,0,-12.9,100,1.0,3,552.6,7.2,False,False,4.0
4856,4067,12.4161749,1,0,0,-1.72,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.5655248,had-canbus,TURN_LEFT,0,-12.9,100,1.0,2,552.6,7.2,False,False,4.0
4857,4064,12.4161749,1,0,0,-1.72,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.575485,had-canbus,TURN_LEFT,0,-12.9,100,1.0,2,552.6,7.2,False,False,4.0
4858,4064,12.4161749,1,0,0,-1.72,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.585475,had-canbus,TURN_LEFT,0,-12.9,100,1.0,2,552.6,7.2,False,False,4.0
4859,4066,12.4161749,1,0,0,-1.72,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.595516,had-canbus,TURN_LEFT,0,-12.9,100,1.0,2,552.6,7.2,False,False,4.0
4860,4071,12.4318123,1,0,0,-1.4666667,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.605485,had-canbus,TURN_LEFT,0,-11.0,100,1.0,2,552.6,7.2,False,False,4.0
4861,4079,12.4318123,1,0,0,-1.4666667,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.615537,had-canbus,TURN_LEFT,0,-11.0,100,1.0,3,552.6,7.2,False,False,4.0
4862,4089,12.4318123,1,0,0,-1.4666667,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.6255388,had-canbus,TURN_LEFT,0,-11.0,100,1.0,3,552.6,7.2,False,False,4.0
4863,4101,12.4318123,1,0,0,-1.4666667,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.635527,had-canbus,TURN_LEFT,0,-11.0,100,1.0,3,552.6,7.2,False,False,4.0
4864,4113,12.4474497,1,0,0,-1.4666667,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.645496,had-canbus,TURN_LEFT,0,-11.0,100,1.0,3,552.6,7.2,False,False,4.0
4865,4124,12.4474497,1,0,0,-1.21333337,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.655501,had-canbus,TURN_LEFT,0,-9.1,100,1.0,4,552.6,7.2,False,False,4.0
4866,4135,12.4474497,1,0,0,-1.21333337,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.6654909,had-canbus,TURN_LEFT,0,-9.1,100,1.0,4,552.6,7.2,False,False,4.0
4867,4144,12.4474497,1,0,0,-1.21333337,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.675469,had-canbus,TURN_LEFT,0,-9.1,100,1.0,4,552.6,7.2,False,False,4.0
4868,4152,12.4318123,1,0,0,-1.21333337,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.685514,had-canbus,TURN_LEFT,0,-9.1,100,1.0,4,552.6,7.2,False,False,4.0
4869,4160,12.4318123,1,0,0,-1.21333337,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.695503,had-canbus,TURN_LEFT,0,-9.1,100,1.0,4,552.6,7.2,False,False,4.0
4870,4165,12.4318123,1,0,0,-0.946666658,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.705509,had-canbus,TURN_LEFT,0,-7.1,100,1.0,7,552.6,7.2,False,False,4.0
4871,4170,12.4318123,1,0,0,-0.946666658,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.7155519,had-canbus,TURN_LEFT,0,-7.1,100,1.0,13,552.6,7.2,False,False,4.0
4872,4173,12.4318123,1,0,0,-0.946666658,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.7255049,had-canbus,TURN_LEFT,0,-7.1,100,1.0,18,552.6,13.9,False,False,4.0
4873,4175,12.4318123,1,0,0,-0.946666658,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.735484,had-canbus,TURN_LEFT,0,-7.1,100,1.0,20,552.6,13.9,False,False,4.0
4874,4176,12.4474497,1,0,0,-0.946666658,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.745488,had-canbus,TURN_LEFT,0,-7.1,100,1.0,23,552.6,23.1,False,False,4.0
4875,4176,12.4474497,1,0,0,-0.693333328,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.755509,had-canbus,TURN_LEFT,0,-5.2,100,1.0,27,552.6,23.1,False,False,4.0
4876,4175,12.4474497,1,0,0,-0.693333328,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.7654788,had-canbus,TURN_LEFT,0,-5.2,100,1.0,30,552.6,26.1,False,False,4.0
4877,4172,12.4474497,1,0,0,-0.693333328,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.77545,had-canbus,TURN_RIGHT,0,-5.2,100,1.0,31,552.6,26.1,False,False,4.0
4878,4168,12.4474497,1,0,0,-0.693333328,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.7855048,had-canbus,TURN_RIGHT,0,-5.2,100,1.0,32,552.6,31.9,False,False,4.0
4879,4163,12.4474497,1,0,0,-0.693333328,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.7955,had-canbus,TURN_RIGHT,0,-5.2,100,1.0,32,552.6,31.9,False,False,4.0
4880,4156,12.4474497,1,0,0,-0.466666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.805538,had-canbus,TURN_RIGHT,0,-3.5,100,1.0,33,552.6,30.7,False,False,4.0
4881,4149,12.4474497,1,0,0,-0.466666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.815531,had-canbus,TURN_RIGHT,0,-3.5,100,1.0,34,552.6,30.7,False,False,4.0
4882,4142,12.4474497,1,0,0,-0.466666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.825495,had-canbus,TURN_RIGHT,0,-3.5,100,1.0,35,552.6,36.3,False,False,4.0
4883,4135,12.4318123,1,0,0,-0.466666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.835521,had-canbus,TURN_RIGHT,0,-3.5,100,1.0,35,552.6,36.3,False,False,4.0
4884,4129,12.4318123,1,0,0,-0.466666669,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.845674,had-canbus,TURN_RIGHT,0,-3.5,100,1.0,33,552.6,33.4,False,False,4.0
4885,4124,12.4161749,1,0,0,-0.266666681,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.8555958,had-canbus,TURN_RIGHT,0,-2.0,100,1.0,31,552.6,33.4,False,False,4.0
4886,4120,12.4161749,1,0,0,-0.266666681,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.8655238,had-canbus,TURN_RIGHT,0,-2.0,100,1.0,32,552.6,29.2,False,False,4.0
4887,4117,12.4005375,1,0,0,-0.266666681,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.875448,had-canbus,TURN_RIGHT,0,-2.0,100,1.0,33,552.6,29.2,False,False,4.0
4888,4115,12.4005375,1,0,0,-0.266666681,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.8854458,had-canbus,TURN_RIGHT,0,-2.0,100,1.0,32,552.6,34.6,False,False,4.0
4889,4113,12.4005375,1,0,0,-0.266666681,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.895485,had-canbus,TURN_RIGHT,0,-2.0,100,1.0,31,552.6,34.6,False,False,4.0
4890,4113,12.4005375,1,0,0,-0.08,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.9055178,had-canbus,TURN_RIGHT,0,-0.6,100,1.0,31,552.6,30.7,False,False,4.0
4891,4113,12.4161749,1,0,0,-0.08,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.91549,had-canbus,TURN_RIGHT,0,-0.6,100,1.0,32,552.6,30.7,False,False,4.0
4892,4113,12.4318123,1,0,0,-0.08,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.9255729,had-canbus,TURN_RIGHT,0,-0.6,100,1.0,32,552.6,30.0,False,False,4.0
4893,4114,12.4318123,1,0,0,-0.08,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.9355319,had-canbus,TURN_RIGHT,0,-0.6,100,1.0,31,552.6,30.0,False,False,4.0
4894,4116,12.4474497,1,0,0,-0.08,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.945504,had-canbus,TURN_RIGHT,0,-0.6,100,1.0,31,552.6,32.6,False,False,4.0
4895,4117,12.4474497,1,0,0,0.0666666701,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.955452,had-canbus,TURN_RIGHT,0,0.5,100,1.0,31,552.6,32.6,False,False,4.0
4896,4119,12.4630871,1,0,0,0.0666666701,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.965525,had-canbus,TURN_RIGHT,0,0.5,100,1.0,30,552.6,32.6,False,False,4.0
4897,4121,12.4630871,1,0,0,0.0666666701,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.975493,had-canbus,TURN_RIGHT,0,0.5,100,1.0,30,552.6,32.6,False,False,4.0
4898,4123,12.4787254,1,0,0,0.0666666701,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.985493,had-canbus,TURN_RIGHT,0,0.5,100,1.0,29,552.6,30.5,False,False,4.0
4899,4124,12.4787254,1,0,0,0.0666666701,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108917.9957778,had-canbus,TURN_RIGHT,0,0.5,100,1.0,30,552.6,30.5,False,False,4.0
4900,4125,12.4787254,1,0,0,0.226666674,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.00556,had-canbus,TURN_RIGHT,0,1.7,100,1.0,29,552.6,29.7,False,False,4.0
4901,4127,12.4787254,1,0,0,0.226666674,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.015514,had-canbus,TURN_RIGHT,0,1.7,100,1.0,28,552.6,29.7,False,False,4.0
4902,4128,12.4787254,1,0,0,0.226666674,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.025493,had-canbus,TURN_RIGHT,0,1.7,100,1.0,27,552.6,27.5,False,False,4.0
4903,4129,12.4787254,1,0,0,0.226666674,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.035529,had-canbus,TURN_RIGHT,0,1.7,100,1.0,28,552.6,27.5,False,False,4.0
4904,4130,12.4787254,1,0,0,0.226666674,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.0456889,had-canbus,TURN_RIGHT,0,1.7,100,1.0,27,552.6,29.7,False,False,4.0
4905,4130,12.4787254,1,0,0,0.426666677,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.055492,had-canbus,TURN_RIGHT,0,3.2,100,1.0,26,552.6,29.7,False,False,4.0
4906,4131,12.4787254,1,0,0,0.426666677,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.065497,had-canbus,TURN_RIGHT,0,3.2,100,1.0,25,552.6,26.5,False,False,4.0
4907,4132,12.4630871,1,0,0,0.426666677,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.0754778,had-canbus,TURN_RIGHT,0,3.2,100,1.0,26,552.6,26.5,False,False,4.0
4908,4132,12.4630871,1,0,0,0.426666677,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.0855658,had-canbus,TURN_RIGHT,0,3.2,100,1.0,25,552.6,26.8,False,False,4.0
4909,4133,12.4787254,1,0,0,0.426666677,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.095471,had-canbus,TURN_RIGHT,0,3.2,100,1.0,24,552.6,26.8,False,False,4.0
4910,4133,12.4943628,1,0,0,0.626666665,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.105521,had-canbus,TURN_RIGHT,0,4.7,100,1.0,23,552.6,27.0,False,False,4.0
4911,4134,12.4943628,1,0,0,0.626666665,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.115536,had-canbus,TURN_RIGHT,0,4.7,100,1.0,23,552.6,27.0,False,False,4.0
4912,4134,12.4943628,1,0,0,0.626666665,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.1255488,had-canbus,TURN_RIGHT,0,4.7,100,1.0,24,552.6,26.8,False,False,4.0
4913,4134,12.4943628,1,0,0,0.626666665,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.135483,had-canbus,TURN_RIGHT,0,4.7,100,1.0,23,552.6,26.8,False,False,4.0
4914,4134,12.4943628,1,0,0,0.626666665,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.145515,had-canbus,TURN_RIGHT,0,4.7,100,1.0,22,552.6,24.8,False,False,4.0
4915,4134,12.51,1,0,0,0.826666653,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.155501,had-canbus,TURN_RIGHT,0,6.2,100,1.0,22,552.6,24.8,False,False,4.0
4916,4134,12.51,1,0,0,0.826666653,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.1654868,had-canbus,TURN_RIGHT,0,6.2,100,1.0,22,552.6,25.6,False,False,4.0
4917,4134,12.51,1,0,0,0.826666653,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.175451,had-canbus,TURN_RIGHT,0,6.2,100,1.0,21,552.6,25.6,False,False,4.0
4918,4134,12.51,1,0,0,0.826666653,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.185482,had-canbus,TURN_RIGHT,0,6.2,100,1.0,21,552.6,22.6,False,False,4.0
4919,4134,12.51,1,0,0,0.826666653,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.1954958,had-canbus,TURN_RIGHT,0,6.2,100,1.0,21,552.6,22.6,False,False,4.0
4920,4134,12.4943628,1,0,0,1.01333332,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.205483,had-canbus,TURN_RIGHT,0,7.6,100,1.0,22,552.6,21.9,False,False,4.0
4921,4134,12.4943628,1,0,0,1.01333332,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.215497,had-canbus,TURN_RIGHT,0,7.6,100,1.0,21,552.6,21.9,False,False,4.0
4922,4134,12.4943628,1,0,0,1.01333332,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.225551,had-canbus,TURN_RIGHT,0,7.6,100,1.0,20,552.6,22.9,False,False,4.0
4923,4134,12.4787254,1,0,0,1.01333332,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.235527,had-canbus,TURN_RIGHT,0,7.6,100,1.0,21,552.6,22.9,False,False,4.0
4924,4135,12.4787254,1,0,0,1.01333332,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.245496,had-canbus,TURN_RIGHT,0,7.6,100,1.0,21,552.6,21.7,False,False,4.0
4925,4136,12.4787254,1,0,0,1.16,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.2555108,had-canbus,TURN_RIGHT,0,8.7,100,1.0,21,552.6,21.7,False,False,4.0
4926,4136,12.4630871,1,0,0,1.16,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.2655098,had-canbus,TURN_RIGHT,0,8.7,100,1.0,21,552.6,22.9,False,False,4.0
4927,4137,12.4630871,1,0,0,1.16,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.275502,had-canbus,TURN_RIGHT,0,8.7,100,1.0,22,552.6,22.9,False,False,4.0
4928,4137,12.4630871,1,0,0,1.16,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.2855308,had-canbus,TURN_RIGHT,0,8.7,100,1.0,22,552.6,24.8,False,False,4.0
4929,4138,12.4787254,1,0,0,1.16,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.295482,had-canbus,TURN_RIGHT,0,8.7,100,1.0,23,552.6,24.8,False,False,4.0
4930,4138,12.4787254,1,0,0,1.25333333,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.305549,had-canbus,TURN_RIGHT,0,9.4,100,1.0,22,552.6,25.1,False,False,4.0
4931,4139,12.4943628,1,0,0,1.25333333,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.315569,had-canbus,TURN_RIGHT,0,9.4,100,1.0,22,552.6,25.1,False,False,4.0
4932,4139,12.4943628,1,0,0,1.25333333,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.3255339,had-canbus,TURN_RIGHT,0,9.4,100,1.0,23,552.6,25.3,False,False,4.0
4933,4140,12.51,1,0,0,1.25333333,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.3354828,had-canbus,TURN_RIGHT,0,9.4,100,1.0,23,552.6,25.3,False,False,4.0
4934,4140,12.51,1,0,0,1.25333333,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.3455398,had-canbus,TURN_RIGHT,0,9.4,100,1.0,23,552.6,25.8,False,False,4.0
4935,4141,12.51,1,0,0,1.38666666,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.355475,had-canbus,TURN_RIGHT,0,10.4,100,1.0,23,552.6,25.8,False,False,4.0
4936,4141,12.51,1,0,0,1.38666666,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.36545,had-canbus,TURN_RIGHT,0,10.4,100,1.0,23,552.6,22.6,False,False,4.0
4937,4142,12.51,1,0,0,1.38666666,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.375542,had-canbus,TURN_RIGHT,0,10.4,100,1.0,24,552.6,22.6,False,False,4.0
4938,4142,12.51,1,0,0,1.38666666,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.385455,had-canbus,TURN_RIGHT,0,10.4,100,1.0,24,552.6,27.0,False,False,4.0
4939,4142,12.51,1,0,0,1.38666666,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.395561,had-canbus,TURN_RIGHT,0,10.4,100,1.0,24,552.6,27.0,False,False,4.0
4940,4143,12.51,1,0,0,1.49333334,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.405514,had-canbus,TURN_RIGHT,0,11.2,100,1.0,24,552.6,27.8,False,False,4.0
4941,4143,12.4943628,1,0,0,1.49333334,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.4155319,had-canbus,TURN_RIGHT,0,11.2,100,1.0,25,552.6,27.8,False,False,4.0
4942,4143,12.4787254,1,0,0,1.49333334,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.4255278,had-canbus,TURN_RIGHT,0,11.2,100,1.0,25,552.6,27.5,False,False,4.0
4943,4143,12.4787254,1,0,0,1.49333334,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.4355478,had-canbus,TURN_RIGHT,0,11.2,100,1.0,25,552.6,27.5,False,False,4.0
4944,4142,12.4787254,1,0,0,1.49333334,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.44549,had-canbus,TURN_RIGHT,0,11.2,100,1.0,25,552.6,27.8,False,False,4.0
4945,4142,12.4630871,1,0,0,1.54666662,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.4554799,had-canbus,TURN_RIGHT,0,11.6,100,1.0,26,552.6,27.8,False,False,4.0
4946,4141,12.4630871,1,0,0,1.54666662,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.465545,had-canbus,TURN_RIGHT,0,11.6,100,1.0,26,552.6,26.5,False,False,4.0
4947,4140,12.4630871,1,0,0,1.54666662,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.475451,had-canbus,TURN_RIGHT,0,11.6,100,1.0,25,552.6,26.5,False,False,4.0
4948,4139,12.4787254,1,0,0,1.54666662,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.4854848,had-canbus,TURN_RIGHT,0,11.6,100,1.0,25,552.6,28.3,False,False,4.0
4949,4138,12.4787254,1,0,0,1.54666662,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.4955258,had-canbus,TURN_RIGHT,0,11.6,100,1.0,26,552.6,28.3,False,False,4.0
4950,4136,12.4943628,1,0,0,1.62666667,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.5054889,had-canbus,TURN_RIGHT,0,12.2,100,1.0,26,552.6,24.8,False,False,4.0
4951,4135,12.4943628,1,0,0,1.62666667,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.515558,had-canbus,TURN_RIGHT,0,12.2,100,1.0,25,552.6,24.8,False,False,4.0
4952,4134,12.4943628,1,0,0,1.62666667,False,False,COMPLETE_AUTO_DRIVE,NO_ERROR,GEAR_DRIVE,1669108918.52548,had-canbus,TURN_RIGHT,0,12.2,100,1.0,24,552.6,26.8,False,False,4.0
