,header_timestampSec,header_moduleName,header_sequenceNum,header_lidarTimestamp,header_cameraTimestamp,header_radarTimestamp,speedCmd,throttle,brake,steeringRate,steeringTarget,parkingBrake,drivingMode,gearLocation,isEstop,signal_turnSignal,signal_horn,signal_emergencyLight,signal_beam,padMsg_action,batch
22,0,pad,0,1669108868900276,0,0,0,0.0,0.5481071247658234,499.6191973540779,0.2548131053689108,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
23,0,pad,0,1669108868900276,0,0,0,0.0,0.6996950754025626,499.6191973540779,0.25864732933558415,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
24,0,pad,0,1669108868900276,0,0,0,0.0,0.5338551586918596,499.6191973540779,0.2622697006411582,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
25,0,pad,0,1669108868900276,0,0,0,0.0,0.45327034556533974,499.6191973540779,0.26514292997046507,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
26,0,pad,0,1669108868900276,0,0,0,0.0,0.23184031666652594,499.6191973540779,0.26795621189472124,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
27,0,pad,0,1669108868900276,0,0,0,0.0,0.0985148834013847,499.6191973540779,0.2709003408732969,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
28,0,pad,0,1669108868900276,0,0,0,0.0,0.026697277901917005,499.6191973540779,0.2722402833209632,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
29,0,pad,0,1669108869000322,0,0,0,0.0,1.5628664584338177,499.6191973540779,0.24203371361789416,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
30,0,pad,0,1669108869000322,0,0,0,0.0,1.3854061862376148,499.6191973540779,0.24351665219394777,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
31,0,pad,0,1669108869000322,0,0,0,0.0,1.4605208542300088,499.6191973540779,0.2436901897701603,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
32,0,pad,0,1669108869000322,0,0,0,0.0,1.2810691684091258,499.6191973540779,0.24092043506368424,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
33,0,pad,0,1669108869000322,0,0,0,0.0,1.0986206306994344,499.6191973540779,0.2409194446423359,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
34,0,pad,0,1669108869000322,0,0,0,0.0,0.9584158022043594,499.6191973540779,0.23955220502407418,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
35,0,pad,0,1669108869000322,0,0,0,0.0,0.8318092835024267,499.6191973540779,0.2372582327765533,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
36,0,pad,0,1669108869000322,0,0,0,0.0,0.7528083628761646,499.6191973540779,0.23541246824337764,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
37,0,pad,0,1669108869000322,0,0,0,0.0,0.600438885249126,499.6191973540779,0.233766610365885,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
38,0,pad,0,1669108869000322,0,0,0,0.0,0.4551881717150845,499.6191973540779,0.23116637451231153,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
39,0,pad,0,1669108869100342,0,0,0,0.0,4.609928561862504,499.6191973540779,0.14235734380455997,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
40,0,pad,0,1669108869100342,0,0,0,0.0,4.959806245497048,499.6191973540779,0.1429854513192991,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
41,0,pad,0,1669108869100342,0,0,0,0.0,5.899587717855027,499.6191973540779,0.14402616923514006,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
42,0,pad,0,1669108869100342,0,0,0,0.0,6.888203508880753,499.6191973540779,0.14787973439801705,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
43,0,pad,0,1669108869100342,0,0,0,0.0,7.642884211679528,499.6191973540779,0.14915240429477408,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
44,0,pad,0,1669108869100342,0,0,0,0.0,8.586901627906641,499.6191973540779,0.1503124838490657,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
45,0,pad,0,1669108869100342,0,0,0,0.0,9.425985969351244,499.6191973540779,0.14944518983372418,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
46,0,pad,0,1669108869100342,0,0,0,0.0,10.062999399022084,499.6191973540779,0.1496169752189037,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
47,0,pad,0,1669108869200330,0,0,0,0.0,10.067009094864124,499.6191973540779,0.04692312238834373,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
48,0,pad,0,1669108869200330,0,0,0,0.0,10.41879869711172,499.6191973540779,0.0453935594795456,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
49,0,pad,0,1669108869200330,0,0,0,0.0,10.78138913476035,499.6191973540779,0.04396821402466175,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
50,0,pad,0,1669108869200330,0,0,0,0.0,11.140635792149327,499.6191973540779,0.042207098767363116,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
51,0,pad,0,1669108869200330,0,0,0,0.0,11.548321931314307,499.6191973540779,0.03861873210142771,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
52,0,pad,0,1669108869200330,0,0,0,0.0,11.922971977560339,499.6191973540779,0.039488890598343075,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
53,0,pad,0,1669108869200330,0,0,0,0.0,12.298829300547318,499.6191973540779,0.03768286303666572,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
54,0,pad,0,1669108869200330,0,0,0,0.0,12.62394251607684,499.6191973540779,0.03462044789716197,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
55,0,pad,0,1669108869200330,0,0,0,0.0,12.982118012809286,499.6191973540779,0.032577656312447106,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
56,0,pad,0,1669108869200330,0,0,0,0.0,13.296996161641779,499.6191973540779,0.029587277698791697,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
57,0,pad,0,1669108869200330,0,0,0,0.0,13.661353160646646,499.6191973540779,0.02622111624416788,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
58,0,pad,0,1669108869200330,0,0,0,0.0,14.050266485006839,499.6191973540779,0.022571919252349255,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
59,0,pad,0,1669108869200330,0,0,0,0.0,14.454856856520234,499.6191973540779,0.018865225636082134,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
60,0,pad,0,1669108869200330,0,0,0,0.0,14.79807363165228,499.6191973540779,0.014374245394625777,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
61,0,pad,0,1669108869200330,0,0,0,0.0,15.157520863283953,499.6191973540779,0.009736675822237683,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
62,0,pad,0,1669108869200330,0,0,0,0.0,15.546318598316478,499.6191973540779,0.006751159926914569,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
63,0,pad,0,1669108869200330,0,0,0,0.0,15.90990694171738,499.6191973540779,0.0014753996915022485,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
64,0,pad,0,1669108869200330,0,0,0,0.0,16.269863136175307,499.6191973540779,-0.0037508909513581062,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
65,0,pad,0,1669108869200330,0,0,0,0.0,16.670312203465514,499.6191973540779,-0.008881445393771526,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
66,0,pad,0,1669108869200330,0,0,0,0.0,17.02504018690847,499.6191973540779,-0.013781960257437597,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
67,0,pad,0,1669108869200330,0,0,0,0.0,17.40237849583103,499.6191973540779,-0.01885430214473777,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
68,0,pad,0,1669108869300275,0,0,0,0.0,8.230509307075225,499.6191973540779,0.13814233107357346,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
69,0,pad,0,1669108869300275,0,0,0,0.0,9.1536294265824,499.6191973540779,0.13444848527042416,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
70,0,pad,0,1669108869300275,0,0,0,0.0,10.081349256982149,499.6191973540779,0.13116272069638676,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
71,0,pad,0,1669108869300275,0,0,0,0.0,10.376881204078458,499.6191973540779,0.1282993600794128,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
72,0,pad,0,1669108869300275,0,0,0,0.0,10.790683358547792,499.6191973540779,0.12327096136891263,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
73,0,pad,0,1669108869300275,0,0,0,0.0,11.142118583935282,499.6191973540779,0.12111925341041332,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
74,0,pad,0,1669108869300275,0,0,0,0.0,11.450851554056587,499.6191973540779,0.11768960280303113,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
75,0,pad,0,1669108869300275,0,0,0,0.0,11.798054588184547,499.6191973540779,0.1140764507090243,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
76,0,pad,0,1669108869300275,0,0,0,0.0,12.201692354888522,499.6191973540779,0.1103211485023473,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
77,0,pad,0,1669108869400173,0,0,0,0.0,22.004320943811287,499.6191973540779,0.1315096235988015,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
78,0,pad,0,1669108869400173,0,0,0,0.0,22.31232911581818,499.6191973540779,0.12764417668539554,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
79,0,pad,0,1669108869400173,0,0,0,0.0,22.61767553940908,499.6191973540779,0.12376509229734727,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
80,0,pad,0,1669108869400173,0,0,0,0.0,22.98257827857434,499.6191973540779,0.11978622417241591,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
81,0,pad,0,1669108869400173,0,0,0,0.0,23.36744053211742,499.6191973540779,0.11577624698341796,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
82,0,pad,0,1669108869400173,0,0,0,0.0,23.664349926973802,499.6191973540779,0.11347489380353108,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
83,0,pad,0,1669108869400173,0,0,0,0.0,23.963877793763615,499.6191973540779,0.10849743792264192,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
84,0,pad,0,1669108869400173,0,0,0,0.0,24.282987832103185,499.6191973540779,0.10386180451559941,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
85,0,pad,0,1669108869500084,0,0,0,0.0,10.732626823478494,499.6191973540779,0.12452149955278576,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
86,0,pad,0,1669108869500084,0,0,0,0.0,11.091294999217492,499.6191973540779,0.1198374555142371,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
87,0,pad,0,1669108869500084,0,0,0,0.0,11.461790175964591,499.6191973540779,0.1151421938683233,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
88,0,pad,0,1669108869500084,0,0,0,0.0,11.727493277410037,499.6191973540779,0.11054768842042292,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
89,0,pad,0,1669108869500084,0,0,0,0.0,12.063389474080255,499.6191973540779,0.10638578508638492,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
90,0,pad,0,1669108869500084,0,0,0,0.0,12.413334756868414,499.6191973540779,0.10415904166592105,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
91,0,pad,0,1669108869500084,0,0,0,0.0,12.856325608182885,499.6191973540779,0.09964025172098508,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,True,False,BEAM_NULL,2,0.0
92,0,pad,0,1669108869600025,0,0,0,0.0,10.728676476313135,499.6191973540779,0.14335249642031536,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
93,0,pad,0,1669108869600025,0,0,0,0.0,11.026913024365863,499.6191973540779,0.14333996895447157,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
94,0,pad,0,1669108869600025,0,0,0,0.0,11.382284739190634,499.6191973540779,0.14479913257681196,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
95,0,pad,0,1669108869600025,0,0,0,0.0,11.74701670019916,499.6191973540779,0.14728056859409985,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
96,0,pad,0,1669108869600025,0,0,0,0.0,12.12171077917227,499.6191973540779,0.14983982882808808,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
97,0,pad,0,1669108869600025,0,0,0,0.0,12.485894181728245,499.6191973540779,0.1521497814793457,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
98,0,pad,0,1669108869600025,0,0,0,0.0,12.80857043195069,499.6191973540779,0.1512015277253044,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
99,0,pad,0,1669108869600025,0,0,0,0.0,13.153605757296546,499.6191973540779,0.15090739408707549,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
100,0,pad,0,1669108869600025,0,0,0,0.0,13.552656848128683,499.6191973540779,0.14738335828682628,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
101,0,pad,0,1669108869600025,0,0,0,0.0,13.924878902948159,499.6191973540779,0.143960631039656,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
102,0,pad,0,1669108869700000,0,0,0,0.0,2.643753422030486,499.6191973540779,0.1720566413104128,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
103,0,pad,0,1669108869700000,0,0,0,0.0,2.7991044087329477,499.6191973540779,0.17295776642259117,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
104,0,pad,0,1669108869700000,0,0,0,0.0,2.9387310177560715,499.6191973540779,0.17530025216205802,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
105,0,pad,0,1669108869700000,0,0,0,0.0,3.0728676823495693,499.6191973540779,0.17782359219020588,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
106,0,pad,0,1669108869700000,0,0,0,0.0,3.169394028962592,499.6191973540779,0.18013218268306086,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
107,0,pad,0,1669108869700000,0,0,0,0.0,3.2805517556551655,499.6191973540779,0.179944187214459,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
108,0,pad,0,1669108869700000,0,0,0,0.0,3.405086555270656,499.6191973540779,0.1803092236304229,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
109,0,pad,0,1669108869700000,0,0,0,0.0,3.5837926096276185,499.6191973540779,0.17688636120135706,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
110,0,pad,0,1669108869800032,0,0,0,0.0,1.4654920355168404,499.6191973540779,0.16067689562186324,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
111,0,pad,0,1669108869800032,0,0,0,0.0,1.4441034653026255,499.6191973540779,0.1592739693562968,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
112,0,pad,0,1669108869800032,0,0,0,0.0,1.306808049661353,499.6191973540779,0.16265834166630333,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
113,0,pad,0,1669108869800032,0,0,0,0.0,1.1406700408450745,499.6191973540779,0.16427050656779627,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
114,0,pad,0,1669108869800032,0,0,0,0.0,1.194012729070224,499.6191973540779,0.16588772876607813,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
115,0,pad,0,1669108869800032,0,0,0,0.0,1.1250579417039774,499.6191973540779,0.16363559008587045,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
116,0,pad,0,1669108869800032,0,0,0,0.0,1.1513221459341705,499.6191973540779,0.1615160062200295,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
117,0,pad,0,1669108869800032,0,0,0,0.0,1.0468975448118636,499.6191973540779,0.16145523513529664,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
118,0,pad,0,1669108869800032,0,0,0,0.0,0.9487427941704905,499.6191973540779,0.15572746078072966,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
119,0,pad,0,1669108869800032,0,0,0,0.0,0.8271550099385756,499.6191973540779,0.15096783847882592,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
120,0,pad,0,1669108869800032,0,0,0,0.0,0.7952518746332418,499.6191973540779,0.14499582018429066,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
121,0,pad,0,1669108869899988,0,0,0,0.0,1.4762136760788458,499.6191973540779,0.18823086295226343,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
122,0,pad,0,1669108869899988,0,0,0,0.0,1.0484211065513525,499.6191973540779,0.18555385655726855,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
123,0,pad,0,1669108869899988,0,0,0,0.0,1.065445624343687,499.6191973540779,0.18126995973520413,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
124,0,pad,0,1669108869899988,0,0,0,0.0,0.9291315976097385,499.6191973540779,0.1766038139504456,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
125,0,pad,0,1669108869899988,0,0,0,0.0,0.7946153200186075,499.6191973540779,0.17202675890110955,0,COMPLETE_MANUAL,GEAR_DRIVE,False,TURN_RIGHT,False,False,BEAM_NULL,2,0.0
